cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,IPC,CPI
1903303057,3876916287,16921413,2454267,24393064,2104445,1215903,22142,16292104,271353,2533,15755,837216,4364877,5254636,2.04,0.490932204
1872634874,3450425846,16589591,2211434,23362490,1860115,547690,29510,16058277,184963,5541,17364,807754,4827785,5158354,1.84,0.542725726
1905554862,3554060464,15886408,1635086,24748730,1698493,367213,4399,15571538,136967,3270,16343,731562,4612566,5388774,1.87,0.536162758
1941014260,3721241452,18271765,1531276,21596356,1772265,725043,29183,17689268,186949,1820,14438,684546,4009177,4717362,1.92,0.521603955
1891249999,3526723421,17961019,4565091,22959969,2028654,899135,2741,18635467,351492,1847,16469,694068,4649099,5610935,1.86,0.536262636
1882509744,4091138819,16225209,3555351,19248417,2136151,1063512,34126,15925553,236177,1482,13250,492359,2976933,3692442,2.17,0.460143209
1912909321,5108012015,13764341,1416259,11293088,2148851,166680,2174,14557029,50441,3310,11250,255487,2344037,2176052,2.67,0.374491938
1922666702,5120519444,14489441,596432,10784769,2191255,800248,29514,14387533,68487,1726,12090,247301,895910,1140296,2.66,0.375482746
1894060909,4060295464,15386108,4565587,20955278,3233383,715350,3636,15953952,303537,2276,18718,401619,3571617,4326514,2.14,0.466483517
1936413079,3757840369,17715848,3846351,20177297,2273544,1655880,62484,17524395,451549,1976,13792,693246,4767714,5541942,1.94,0.515299451
1887876161,3650116483,17984625,3783072,20607180,1885553,973977,2127,17951986,483312,2746,19321,712843,4573920,5213108,1.93,0.51720984
1909300038,4606494124,14029452,3930245,15403614,3202084,1244323,51401,13589527,331688,1902,15862,313139,2615501,2933493,2.41,0.414480077
1822615865,4166564566,11185452,5032198,13803318,3769745,1310073,7242,11520531,491089,5054,18411,483378,3989638,4608968,2.29,0.437438527
1898044630,4111197901,14710999,5478876,19540315,2929661,1540675,33104,14814625,698117,1943,19260,581750,5786268,6246254,2.17,0.461676785
1909937090,3959690785,15873677,1270774,17341374,2104623,308071,13948,16139656,94806,2504,17306,672874,2905481,3324154,2.07,0.48234501
1898777151,3694441546,16940502,3354180,19550183,2506344,879054,30305,16827091,356045,2225,16683,738083,4533013,5240535,1.95,0.513955121
1898766654,3601794633,16138929,4904538,23097667,1802370,1263451,2128,15892749,608059,3755,19743,852618,5958964,7180429,1.9,0.527172381
1907448809,3551442595,16256462,5043084,24407425,1918334,1369846,3977,15920725,655804,3046,18362,851342,6817677,7783125,1.86,0.537091269
1924253803,5278120116,11356834,3186159,12055049,2473664,486404,31922,11367204,109389,2742,15026,215786,1991225,2362966,2.74,0.36457181
1934379144,5506579437,11280653,3407187,11057415,2423612,1020876,32868,11663323,173430,2169,15732,274819,1797601,1651883,2.85,0.35128507
1927716491,3952634744,16535314,5190774,20258810,2750247,1558171,17867,16201329,435233,1870,18126,553341,3763357,4309211,2.05,0.487704181
1933766895,4051096735,17873878,3471456,15907659,2736679,1393334,14076,18002915,374744,2352,16039,362277,2933777,3424303,2.09,0.477344043
1896666346,3694713060,16662167,3983412,24158927,1508603,1089925,42019,16827653,574735,4084,15424,780617,6100470,6803046,1.95,0.513346048
1941476304,3759948991,17295949,2891036,28659847,1401960,720815,2319,17328537,457402,2353,14127,903436,6540067,7365828,1.94,0.516357086
1936027067,3700230021,16995478,4254498,27768492,1228902,1051747,1768,17341262,647365,4338,13309,872073,7869011,8379777,1.91,0.523218031
1931479924,3937774928,15873346,4554558,29777502,1573383,906681,7002,15956902,410924,2828,16425,855130,5641728,6952112,2.04,0.490500336
1917707260,5347274721,10840566,3776542,13700020,3232829,1183860,8928,11107641,229241,2131,16146,200814,1231087,1777494,2.79,0.358632642
1909053281,3895314781,15598101,6822352,25303096,2441555,2354670,22973,14785350,629361,1973,17384,658654,5235490,5910519,2.04,0.490089605
1899976421,3632775097,16502758,5163565,22705566,2315494,1184791,2823,16223834,581610,2633,21893,832140,5449153,6417861,1.91,0.523009647
1885786333,3362111816,16726037,3562421,22326354,2219156,994255,4422,16694175,470149,2638,17403,919624,5192965,6469610,1.78,0.560893402
1934300703,3463290452,17722057,3748478,26802418,1835042,958587,12859,17573712,489188,4941,19948,1054893,6404622,7737784,1.79,0.558515299
1854571810,4456773636,11898232,3673970,13290103,3805220,1072780,16816,12162579,291862,7294,20940,523620,2502526,2721397,2.4,0.4161243
1907203502,4421838516,13693812,4084836,16009574,3398656,964023,2714,13623932,542530,6403,18673,461256,4757309,5146822,2.32,0.431314598
1869620475,3883845770,14756503,5164628,18141702,3078272,1518393,34517,14941965,636030,4352,16696,663645,5268926,5838249,2.08,0.48138381
1183803791,2488167522,6739676,4072175,16893379,19357438,867467,561513,7339768,356950,139164,39284,2169162,2488126,4139331,2.1,0.475773347
1862246559,7369353482,2744244,8238184,10396489,12737723,3409257,1655134,2853456,48886,25087,6305,464824,777772,3611072,3.96,0.252701484
1852087003,4750996341,5490131,9350614,31435302,7466182,1153872,3585336,5571843,119650,798622,41860,1031391,2499024,7374794,2.57,0.389831284
1872349306,3867437000,12185289,8547410,29505931,1034472,1592246,1455310,15299305,39988,220631,7380,315757,3566921,5521447,2.07,0.484131818
1888263828,4122053025,8362783,8863649,18359394,1146034,1797974,2355616,6865851,232057,196372,6056,215739,2094055,2547474,2.18,0.458088195
1911424282,4102206730,11835585,7728286,20021945,1285357,3444707,1476007,9870919,212166,302744,6757,279750,1610709,3541375,2.15,0.465950257
1942516754,3966622272,13666255,10432142,25586479,1580663,1752599,2454467,10787149,123592,352101,15810,414534,2242664,5211748,2.04,0.489715587
1917864030,2586875545,19185151,20676369,52709476,662928,3106697,1625718,20749807,349413,231510,5781,195755,6658732,8334310,1.35,0.741382412
1926621583,3362866976,9677963,12655740,81641639,314763,2618471,776099,8995553,358480,124124,4893,161583,13206618,16069867,1.75,0.572910435
1902118933,4896560442,12722128,4690900,33184026,480140,842955,253777,12976363,179741,70520,5566,238412,5024383,6126209,2.57,0.388460217
1937321436,4294273832,22312765,4114900,6873157,154098,807412,1744,21395043,150231,2918,6783,110704,1020202,1080144,2.22,0.451140638
1916793074,3177812039,19779612,7508279,25858063,1448891,4792998,1367895,18679528,651980,23724,7212,591293,7550963,8103859,1.66,0.603180128
1944204980,3115622297,20653091,4173433,26147629,1226140,2178883,74346,20483538,727497,3102,9127,707890,7975772,8778045,1.6,0.624018188
1916808578,2967584442,20280588,5185429,24682848,1226091,2839928,66789,19504888,886672,12831,8094,684179,8323300,9157479,1.55,0.645915429
1920804203,3089366096,19354301,9519049,27150918,1442365,3126823,51160,20085201,828836,2525,6527,618596,7327591,8167626,1.61,0.621747033
1930407396,3063531366,20582892,4683967,21963677,1290716,1184217,1817,20657441,716164,3079,9601,693255,7315839,7842274,1.59,0.6301249
1893719675,2942650986,19382306,5868059,22723771,1253030,1608797,2676,19131295,923027,9364,7806,685548,7944892,8684132,1.55,0.643542059
1946406602,2987326542,20283822,5947469,23476788,1257947,1553925,3085,20131901,991743,12059,6790,755461,8103552,8880006,1.53,0.651554684
1911837422,3009810262,18878541,11291857,28867360,1286138,4843775,150430,18396354,1028487,3606,8941,809603,8375991,9056128,1.57,0.635201975
1912437994,3141610104,20487129,4736090,21942228,1478963,1165379,4672,20602681,752456,6800,5758,652206,7067586,7739532,1.64,0.608744539
1911884932,2926668787,19521405,6061709,24263743,1232108,1596418,46170,19410640,1058459,13347,9482,795060,8549913,9609923,1.53,0.653263171
1912704079,2990517588,20073831,5508157,22015475,1340456,1429153,3871,20145763,886474,17417,9586,712853,7251375,8115803,1.56,0.639589644
1926051012,3096968811,19578382,9374333,27424002,1390515,3558810,121097,19871215,746571,3566,12049,752809,6847527,7467193,1.61,0.621914888
1945346754,3136715442,19761814,6676630,25227040,1301751,2165246,55214,19788580,869217,2856,7126,672976,7634954,8520649,1.61,0.620185921
1921178914,2885128275,20533316,5401279,24691932,1215002,1499126,25143,20426476,970327,7761,9666,772572,8243929,9123869,1.5,0.665890294
1929560165,3046072878,20332851,6347304,24990574,1300845,2342105,69138,19859022,795525,5054,8241,698746,7255674,8128398,1.58,0.633458306
1922679320,3152693980,19445717,6274424,22776900,1206908,1711316,51325,19347693,836194,19698,9271,694831,7469084,8258893,1.64,0.609852822
1956173795,3050254005,20212474,5382557,22734594,1314445,1488629,25684,20041433,966395,4116,10884,751479,8156902,8909459,1.56,0.641315048
1948757568,2957516875,20446029,6340327,28153481,1189786,1954439,55006,20090130,965711,31278,7971,697872,8518548,9373841,1.52,0.658916804
1909468856,3343095348,19670140,4553943,19556735,1266677,1222058,2728,19890366,691596,2475,8440,631092,5712168,6387272,1.75,0.571167932
1902182601,3098730581,19127657,7812763,25284887,1207308,2705649,46856,19509825,831487,3173,7883,690658,7204139,7892228,1.63,0.61385866
1909361576,3109573824,18791870,11410613,28278444,1244888,4890031,175740,18858525,805464,4219,8813,646265,7290297,8010587,1.63,0.614026772
1899853402,3057325631,19551279,6371821,23975612,1465174,2053313,37241,19794428,808527,28784,7310,668085,7417701,8524962,1.61,0.621410223
1903648832,3067096943,19621793,6779948,25267507,1376457,2205963,73708,19622980,805628,3113,9121,785207,8163466,8905642,1.61,0.62066797
1906158271,3211027756,19339101,6486902,22604566,1381304,1000983,3292,19781218,660685,24784,8606,644893,7156802,8234131,1.68,0.593628712
1929497381,3345546039,19996151,5084114,24972392,1292178,1685040,56871,20046006,570064,2592,9762,745103,7421680,8165272,1.73,0.576736162
1924581425,3284036930,20041590,6485988,25326256,1879224,1053437,1557533,20619960,508935,12178,9245,608560,6349735,7661608,1.71,0.586041347
1924620939,3271220730,10856522,54885657,73357488,1479064,29330623,2887802,9359911,618508,121802,9667,474639,5584455,7410703,1.7,0.588349457
1922539650,3037016620,17784418,19572644,36872934,1243530,5464809,264393,18871282,689764,20880,7941,542523,6738742,8263110,1.58,0.633035604
1941178438,3041246186,17277349,21871059,40345368,1028900,9271283,357346,18107303,985396,6870,8375,751331,8324728,9283540,1.57,0.638283887
1916321190,3040231368,15015020,29681274,45157856,1085795,12313884,535515,16749638,774903,13279,8730,685208,7616083,8725696,1.59,0.63032084
1899054498,3031289220,6543203,78038823,97290579,1018788,36002357,3649827,6235587,640796,203745,12268,429119,5450758,8327945,1.6,0.6264841
1939327876,2992501739,603148,113033677,130572062,635182,53226113,4567353,600498,685999,223788,11125,190628,4955664,8563734,1.54,0.648062406
1942781036,2912374492,10816791,63500057,79916930,970581,33972293,3351832,7317843,692962,148627,10703,365592,5750522,9936826,1.5,0.667078029
1922310636,2854721745,17755173,25818139,46743534,820965,19826343,1202223,14515892,750861,62342,9111,499168,7470764,8522115,1.49,0.673379337
1908628551,3011349919,1981314,103913320,121566126,1445827,47906743,6504176,2077201,619921,191199,7560,199573,4750601,7863272,1.58,0.633811614
1943315829,3784860580,18840963,3086760,19482142,2433650,617899,1942,18902089,351219,2161,8677,582180,4736651,5228007,1.95,0.513444495
1914072007,3654651240,17575526,6605680,22148577,2173701,1130094,2000,18077864,471877,3403,9435,691591,5495769,6218307,1.91,0.523735886
1880987749,3748713164,17070872,10958520,25329877,2382567,8179020,383931,16191370,227891,4266,9390,257614,2144134,2860455,1.99,0.501768918
1932727935,3985502713,19621193,1289758,13583108,2800409,1155024,51799,19589950,179973,6027,10221,305356,2001343,2238489,2.06,0.484939561
1940655051,3940791073,18345400,6955059,17417924,2765987,361694,9462,19132905,242155,4641,8636,342099,2513567,2975025,2.03,0.492453169
1913108599,4100775555,18077480,4044371,15578362,3297368,4297387,325765,16642128,179724,31839,5883,206485,1151592,1561978,2.14,0.466523606
1928379028,3288224133,13701235,38417653,50345475,1471408,12905766,2232985,15263383,411064,83159,8025,257763,4566768,6122220,1.71,0.586449995
1937102553,3099288284,20296534,8276116,24460028,504214,1015379,14315,20917656,603052,16100,5928,261506,6502431,7213315,1.6,0.625015286
1936832722,2939686037,19310335,12765901,30004287,455578,3401844,97526,19796028,864356,4962,5993,336831,7950891,8600989,1.52,0.658857
1921247306,2895406265,20571963,7760013,26787697,445177,3084615,115239,20459722,808532,7602,8466,352732,7974233,8590103,1.51,0.663550165
1942248118,2986860229,20666592,9027127,29753067,435040,4771754,210190,20306294,793908,7259,7400,291859,8080161,8538085,1.54,0.650264147
1916952376,2965739528,18517236,12949878,29963408,555421,2890025,91499,19621423,897510,9796,4857,271214,7695219,8493747,1.55,0.646365724
1888992708,2955495496,20040925,8377860,27916249,429722,2725065,53578,20618113,877971,3469,7369,302316,7372255,7934954,1.56,0.639145859
1931854124,3250291747,18213928,16486967,36634246,598329,8403453,360744,18096616,688118,19115,6311,311491,6845741,7406604,1.68,0.594363299
1918422158,3188746185,19862034,7184753,26422588,991658,3350491,1637580,18520184,567413,52372,7305,348366,7693563,8299906,1.66,0.601622722
1910207213,3274818878,11230262,56875302,69868804,1258254,23762062,2360996,12941120,313436,109389,14110,350464,3171654,5358351,1.71,0.583301637
1889279878,3328640229,16744873,29807192,38528223,1488095,11435860,578148,18449528,152349,40429,8877,327637,1917166,3299382,1.76,0.567583081
1870492257,3473864115,19896689,7812221,21832531,1629962,2969948,113950,20206446,102836,2074,9650,452858,2543938,3280506,1.86,0.538447157
1885713897,3775738830,18393787,4334511,15205022,1815759,1922676,171164,17774758,123335,11802,6924,349838,2316420,2864531,2,0.499429114
1747941506,2870159392,17269414,2906555,13631017,1945925,912708,11312,17094018,146908,4995,8772,661679,2552044,3172812,1.64,0.60900503
1798853160,2910747802,17720067,4648122,15953513,2563847,1327624,22563,18110022,134670,6135,11409,707699,2569050,3547673,1.62,0.618003785
1847494643,3109606900,21452028,1718092,13737830,1707291,527420,45564,21071734,91067,7774,8756,434973,2152785,2531870,1.68,0.594124821
1913358064,4040499994,18515221,5880057,16340371,1385449,1527855,54104,18801988,54806,1248,6650,287347,2063495,2541340,2.11,0.473544875
1935968566,4128002026,20087057,1189852,13276959,1094845,224664,3700,19979550,59210,4941,8921,315418,1845882,2049688,2.13,0.468984403
1930462824,3834763130,21591214,1909995,19392764,1025461,1441788,53253,21218798,64032,1552,6939,287558,2378901,2646955,1.99,0.50341123
1926797170,3795170586,22140008,766090,13859988,1105091,1538206,100063,21584671,86198,9422,9417,240245,1518087,1757096,1.97,0.507697118
1933573368,3861066833,16616853,25944300,37299729,1165109,12950910,1434709,15891308,179995,75949,7705,217256,1974624,2709154,2,0.500787335
1909360174,3450536276,20094924,2578362,15097088,1658724,724908,3993,21194103,85302,1375,6467,469814,2257390,3148618,1.81,0.553351717
1865818233,3493626277,20702859,2851793,14265622,1119968,3144487,235439,19714454,135377,19384,12313,372461,1743461,2141049,1.87,0.534063487
1889455071,3665160245,20865697,2003507,13905649,1446192,774355,18926,21000113,53892,1283,6698,237970,1975139,2255206,1.94,0.515517725
1906210710,3504788975,21866426,2216738,16201821,1330298,590556,20569,22177469,51383,1477,7478,300408,2533570,2951979,1.84,0.543887442
1909150600,3508475650,20146921,7419127,19316307,1518128,3361373,157528,20105917,90103,9311,9089,422764,2662164,2959840,1.84,0.544153869
1911821612,3777452697,20836380,1265147,14466313,1342522,465354,20115,20253256,87704,6433,7330,229982,1876474,2152052,1.98,0.506113978
1867493484,3314776884,20308650,5955388,17112381,1446548,2410422,102363,20431154,77372,1497,7811,358510,1851308,2220044,1.77,0.563384369
1846083782,3090985161,18252331,3238766,11924988,2617360,573725,7809,19295648,97769,2801,12218,774495,1875659,2581520,1.67,0.597247701
1859355593,3619071712,18231020,4196933,12519593,1893238,845116,34114,18961923,63670,3929,6284,298097,1630679,2212776,1.95,0.513765888
1870662701,3460414162,19870519,2531535,14205800,1503141,904186,17718,20288168,82764,10527,9205,386139,1664305,2169533,1.85,0.540589251
1844612705,3180526540,19730027,3421604,12293876,1803775,1464486,83697,19735058,64220,2789,10381,554313,1616066,2064889,1.72,0.579970858
1885258941,3493676241,18733592,6608493,15723567,2016069,2295394,83090,19360899,77713,7316,6455,554830,1860643,2576556,1.85,0.539620392
1884032077,3303667026,17117441,19246638,33739832,1792605,11661464,2282220,16059471,153333,20178,9366,453303,1701779,2794278,1.75,0.570285099
1859567633,3434781317,20356831,4016059,11290930,1328977,1622392,135519,19887450,107468,17005,8857,266217,1558898,1859988,1.85,0.541393312
