cycles:u,instructions:u,branch-misses:u,cache-misses:u,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss:u,l2_rqsts.demand_data_rd_miss:u,l2_rqsts.all_demand_miss:u,dtlb_load_misses.walk_pending:u,itlb_misses.walk_pending:u,dtlb_store_misses.walk_pending:u,dtlb_load_misses.walk_pending:u,offcore_requests.l3_miss_demand_data_rd:u,ocr.hwpf_l2_rfo.l3_miss:u,ocr.demand_data_rd.l3_miss:u,icache_64b.iftag_miss:u,IPC,CPI
456741167,859602652,4764217,831860,1444072,1030202,236739,579,4522333,170857,155,1462,28259,355808,386616,14087866,54730,5898,14087866,221718,2730,249806,991152,1.88203454,0.531339877
453368844,853268355,4147918,853881,1392120,1154396,245032,118,4125376,165845,365,1617,23789,362453,385989,12079672,49221,9539,12079672,211250,143,219223,1580436,1.88206218,0.531332073
454601939,855591881,4440167,890081,1427152,860962,243852,206,4435033,150457,165,1407,24170,364070,399780,13402126,54452,11527,13402126,237715,1380,233862,834714,1.882068261,0.531330356
456297990,858790781,4623415,875704,1421142,797734,232698,140,4909169,149751,40,1983,23580,314451,350306,12013505,65910,1822,12013505,224353,231,232100,615092,1.8820832,0.531326139
457115326,860428439,4634271,760496,1332966,1191968,206522,444,4595469,158602,195,1658,21874,364800,382879,13661689,64248,6023,13661689,226660,419,201182,895937,1.882300571,0.531264781
457729136,861687591,4444976,877698,1452082,883814,236576,272,4533673,167669,136,3019,36231,415299,440907,14084780,79006,4765,14084780,231235,150,220517,920878,1.882527292,0.531200798
456631790,859737614,4584226,883938,1498120,1376328,238784,447,4690647,160873,253,1968,33588,377077,390670,13762177,44300,10193,13762177,247907,1865,252075,1165094,1.882780903,0.531129245
457370206,861165058,4635597,909272,1453475,1061546,257980,244,4680092,175240,278,1992,39678,372208,430764,29349423,48274,13621,29349423,298346,1471,279891,1148470,1.882862169,0.531106321
456088001,858854363,4550503,807993,1321829,1016231,201030,115,4617704,156447,85,1477,22367,349030,373523,12658639,51466,5422,12658639,229255,1045,253286,1606084,1.883089143,0.531042305
457385778,861370150,4434336,992981,1579357,776927,252183,228,4246581,168856,268,2023,46514,359652,418254,15840792,48487,14853,15840792,245508,663,241886,772229,1.883246466,0.530997943
456800813,860306218,4469997,982656,1583755,706614,266600,125,4569325,182734,170,1477,24205,362330,397786,19797740,195091,13548,19797740,229610,475,215548,797919,1.883328999,0.530974673
457108451,860903818,4175309,972805,1451334,910914,264153,216,4317589,175195,175,1617,23638,387213,413751,13979684,66428,9317,13979684,239999,313,187731,909400,1.883368851,0.530963438
457288946,861278848,4624107,841469,1487879,1002171,242240,394,4685647,152910,148,1287,20928,326618,345244,14807691,47385,7789,14807691,217244,557,219293,976186,1.883445588,0.530941805
455070354,857133446,4561643,874294,1485989,1109051,247389,394,4469369,166386,200,1197,20252,338749,377068,13909555,55172,8697,13909555,240880,544,224649,1046179,1.883518534,0.530921242
456314802,859508047,4458877,768546,1319007,1049612,224695,222,4481433,145088,140,1337,36784,325414,346988,12248296,43713,9574,12248296,226336,1069,224190,1118933,1.883585725,0.530902303
456845166,860527542,4376645,914089,1497782,944932,235593,172,4443461,156441,99,1831,36006,389100,415038,14740047,48504,5642,14740047,259957,1033,261545,1027698,1.883630617,0.53088965
457256074,861304613,4315938,902492,1545584,1234854,229105,657,4466688,172899,200,1984,22161,372789,385532,12919635,53789,7915,12919635,237448,1283,233786,1196078,1.883637336,0.530887757
455063642,857194816,4639843,791768,1457266,1067139,214887,262,4381294,148070,200,1387,23858,340350,385819,19184944,75281,16724,19184944,239591,1659,218507,1227241,1.883681175,0.530875401
456748591,860390920,4586388,759713,1496720,1144700,222604,504,4437089,145628,129,1930,33578,343734,368681,12284793,44953,4489,12284793,225531,1884,202786,1157741,1.883729774,0.530861705
457469249,861772090,4332982,920150,1610559,1119835,245862,394,4496460,176102,240,1082,19983,375578,401735,15972066,39356,7771,15972066,250992,594,244390,1000138,1.88378146,0.53084714
457332164,861611642,4379167,962370,1587530,778979,239290,430,4434290,150040,86,1765,24726,367363,397165,13756247,63177,5022,13756247,263532,1515,261221,781318,1.883995288,0.53078689
457417117,861889065,4121394,1018890,1578151,1135637,240444,490,3669606,134572,123,1959,23178,378008,403283,13033658,51762,5811,13033658,213448,526,228190,1063645,1.884251885,0.530714608
456671533,860499506,5113067,729734,1321450,872048,191119,135,4987300,124162,123,2230,22027,277099,300388,10035200,61955,19512,10035200,175407,75,181776,898691,1.884285408,0.530705166
456769026,860708573,4196543,892986,1451824,1163329,252652,231,4212445,165564,556,1242,26705,371362,424090,13076081,102906,10076,13076081,244206,538,244212,1135461,1.884340934,0.530689528
456473385,860171591,4365009,803333,1568739,998540,233151,219,4113853,162348,150,1086,67048,384817,454720,14467792,65339,6958,14467792,244437,1332,247319,1192368,1.884384981,0.530677123
454877595,857173037,4463825,908211,1511503,706262,253131,259,4526286,163149,125,2414,25126,338898,370063,13124776,64828,11039,13124776,232236,557,247852,711542,1.884403731,0.530671843
456898545,861038654,4583326,829941,1543917,868618,227568,220,4674727,151372,136,2357,28876,336262,378498,12230093,57873,3638,12230093,196765,557,223391,779707,1.88452921,0.530636508
457421086,862265946,4452002,811362,1380443,722101,229478,124,4449058,161407,130,1332,23204,323497,374714,17274891,62280,13419,17274891,231359,244,220108,819124,1.885059461,0.530487245
457043835,861563752,4261581,888141,1659082,1403315,241733,483,4326772,156053,125,786,18245,381572,405772,14326068,40407,7746,14326068,247474,933,231911,1174900,1.885079036,0.530481736
457472887,862373259,4493758,913471,1329024,899902,252864,128,4461969,169343,215,1306,38403,377485,426018,24291824,48052,7095,24291824,280399,494,265126,750181,1.885080588,0.530481299
454609875,857004696,4050382,842668,1505168,1178932,201672,353,4071304,147110,205,1332,24600,367773,381655,13781249,118329,7522,13781249,182604,1221,192772,1038852,1.885143159,0.530463692
456400654,860466436,4301929,1066357,1711665,804215,292092,319,4311451,194368,115,1247,66459,403933,460851,14541614,67043,11465,14541614,250061,2505,295466,780400,1.885331295,0.530410757
456583880,860885043,4623146,830241,1508270,1021181,229409,234,4619487,154972,160,1442,20248,360926,402971,12878000,55641,7218,12878000,207188,995,197178,1048807,1.88549154,0.530365679
456591020,860905573,4404932,915788,1458603,825953,260319,248,4302165,189978,490,1222,25133,394075,426184,14079896,62614,10689,14079896,251122,770,242525,810699,1.885507019,0.530361325
452364572,852936807,3758162,934191,1473750,1327166,272431,504,3765011,167114,95,1152,23660,376512,415767,13785505,35186,9386,13785505,240197,738,237280,1113928,1.88550753,0.530361181
457360547,862365843,4560770,862704,1481508,1018005,235541,306,4761519,161109,110,1352,20574,342898,378509,16016020,55955,4604,16016020,249373,2399,247696,1034748,1.8855274,0.530355592
457378708,862426197,4231800,906831,1484005,1702820,228662,607,4109797,146683,238,1843,41877,333045,394803,14721947,51000,7026,14721947,241392,1265,232462,1324497,1.885584488,0.530339535
457589816,862919723,4682306,845921,1491911,686213,239320,97,4599547,150515,25,2014,22707,322427,347072,12142983,177515,3110,12142983,236765,62,241145,783299,1.885793112,0.530280864
455204129,858450037,4667846,823230,1421034,624950,241335,291,4614613,161254,235,2053,24564,281700,304318,11443485,54532,3275,11443485,212130,294,209806,678892,1.885857316,0.53026281
455903973,859771080,3934777,870870,1450087,1233151,245670,237,3991907,171073,210,1757,37368,399757,448127,21805900,64986,13964,21805900,291310,1803,268030,1239195,1.88586003,0.530262047
457049435,861981872,4736480,776218,1355958,741004,214632,243,4614336,142575,111,2499,36446,330680,357185,12366312,54194,5391,12366312,211809,150,205721,735724,1.885970764,0.530230913
456789837,861559261,4316943,951140,1545019,1065675,265254,390,4338146,176165,228,1681,27662,378520,403698,14714928,48142,8166,14714928,264731,789,269625,1019979,1.886117403,0.530189689
456712266,861419476,4394494,891097,1439764,896426,252065,187,4286534,160986,245,2386,24032,341251,363577,42268284,91388,10557,42268284,294193,1544,251756,795768,1.886131685,0.530185675
455215361,858596831,4460956,907350,1383288,685594,229245,273,4370121,141128,43,1592,23352,324413,359347,14656391,60464,7907,14656391,259475,1252,288398,722103,1.886133256,0.530185233
454738190,857815595,4713588,816235,1345765,711213,221603,227,4814960,145756,135,2269,21697,297640,316646,13200531,54225,4389,13200531,230080,225,224862,798498,1.886394444,0.530111824
456117853,860580304,4497247,868348,1471279,910643,226815,198,4357139,151240,165,1257,22742,347165,396915,11794188,70614,5053,11794188,216235,939,236663,889660,1.886749879,0.530011959
457306268,862834959,4232348,899919,1546118,1036861,245755,309,4196220,168753,335,1367,21576,360900,399808,17383335,55530,6392,17383335,258489,1594,255337,916610,1.886777023,0.530004334
455358875,859172869,4235163,932956,1463722,1073455,239848,628,4490863,155971,216,2270,44116,374653,423649,14969033,59883,7598,14969033,256115,1290,261411,1227897,1.886803829,0.529996804
457266336,862804027,4574425,870725,1537850,1017666,251629,338,4534175,155854,155,2203,51179,316228,404421,12366972,74954,5585,12366972,219055,532,220216,883361,1.886874145,0.529977054
457442208,863238728,4229072,982912,1544516,1072509,274989,388,4131287,180404,218,2419,38098,387094,424609,15154823,42461,10150,15154823,229295,889,216150,1026128,1.887098988,0.529913908
456981597,862377237,4520806,893240,1456751,826577,247714,84,4546384,163406,228,2958,61388,293530,326722,12966947,71183,2135,12966947,224533,356,200686,854644,1.887115898,0.52990916
456927052,862336126,4163295,972787,1521727,944469,268634,109,4284676,174862,130,1052,21495,364765,387195,14409599,145183,3451,14409599,294956,914,289597,995029,1.887251197,0.52987117
453831839,856507179,4505192,810814,1330600,790728,210311,131,4634342,137203,60,1547,21660,304928,332048,12599516,69874,11434,12599516,210789,281,208924,881330,1.887278735,0.529863439
457203159,862888285,4394310,852618,1439161,1285430,233867,494,4331099,157668,135,1006,20971,369149,397080,28069766,170567,6747,28069766,279585,1270,260803,1301078,1.887319167,0.529852087
457430802,863366200,4237145,907801,1458327,890136,236772,172,4380374,161771,244,2542,39883,395928,456187,13477023,93380,7220,13477023,230688,150,230031,894460,1.887424713,0.529822458
457429477,863434642,3988692,1023264,1562714,1138251,271751,259,4023207,179381,222,2245,35483,397176,427998,23685420,72269,37891,23685420,298053,1058,291231,1098739,1.887579803,0.529778926
456998752,862634952,4730799,819817,1441291,1055632,226583,200,4709556,161315,100,1527,25478,354146,375004,12166703,135188,9236,12166703,227553,329,230052,1019397,1.887608988,0.529770734
455052692,858967919,4474588,876736,1440306,1205831,232842,276,4338061,163211,135,1112,22082,349930,382890,13116047,55575,2097,13116047,239285,701,243181,1138565,1.887622981,0.529766807
455791583,860413398,4386168,777042,1321667,892285,206790,287,4507664,127789,160,2242,41249,305984,331851,15527346,65217,6721,15527346,208694,294,203774,823574,1.887734285,0.529735571
457104372,862894151,4403958,894916,1503458,876691,258393,1165,4211402,136290,120,2058,29176,349442,386439,21502686,59289,7520,21502686,238026,338,249931,784806,1.887739877,0.529734002
457290032,863246781,4898729,821525,1376096,1139004,211145,611,4718558,142539,601,2499,25696,315662,360754,34853485,88600,5580,34853485,279217,1859,250937,818828,1.887744584,0.529732681
453808985,856680935,3916608,851345,1451448,859943,232804,140,3992598,159071,897,2698,59324,341140,367691,13185035,75647,6530,13185035,207156,131,212014,1022552,1.887756663,0.529729292
457423702,863542859,4624240,888943,1533479,1145848,247377,316,4550640,174968,120,1177,21200,358455,380113,12688801,46808,13143,12688801,233952,1978,247153,1212580,1.887840213,0.529705848
456914637,862612291,4264638,900935,1440502,917018,230757,256,4314668,156245,255,1367,27150,362726,415751,11898269,104272,22637,11898269,193289,319,194665,986895,1.887906889,0.52968714
457746115,864241948,4430332,884031,1524728,1001980,255194,165,4263958,180424,105,1062,24201,403383,427885,13716794,101272,13598,13716794,242554,1076,233152,949355,1.888037756,0.529650425
457113621,863065906,4591572,827657,1367709,980620,210939,181,4686967,147409,85,1362,27082,329764,363303,21695175,71821,15310,21695175,218706,895,209820,993170,1.88807742,0.529639298
456794594,862509436,4120418,952847,1564578,1036753,250963,259,4453347,177303,200,1006,24752,410649,435322,15076384,42481,11459,15076384,278080,670,262862,1002783,1.888177854,0.529611126
456812381,862554990,4783331,891348,1484967,674094,240186,144,4563081,164550,60,1683,29365,344494,394678,14453659,98464,7225,14453659,242484,306,226649,739114,1.888204055,0.529603777
457501479,863922125,4284686,902598,1439603,1023099,233986,222,4120911,171183,195,1312,23215,388613,410590,14567131,104183,20580,14567131,251534,1135,257033,893587,1.888348267,0.529563332
456989326,863020039,4415287,898368,1451944,999480,281374,1559,4080357,162687,115,1117,26386,367997,388535,17684525,59926,5614,17684525,257024,2021,232097,998078,1.888490584,0.529523424
452819708,855149012,4465877,868257,1304438,1183800,234066,597,4543526,149523,185,2018,27746,344984,363808,39717550,64611,13588,39717550,301353,2423,270744,918620,1.888497777,0.529521407
457179863,863415886,4934580,796058,1472530,721638,229683,181,4917913,147253,140,2172,35759,315170,357726,11750322,50977,6474,11750322,217220,594,211915,668365,1.88856937,0.529501333
456735160,862596915,4449537,896647,1414424,1142434,235797,244,4640526,154345,140,1322,23744,332135,350902,12277263,56695,6556,12277263,224268,482,252993,981482,1.888615089,0.529488516
456600658,862375764,4440015,863047,1508902,1066682,231194,316,4383319,168448,90,1402,19843,328760,355649,13364021,55343,3857,13364021,235474,1446,269145,1014571,1.888687081,0.529468333
452844075,855289979,4337882,837493,1378710,1131317,223807,550,4328081,143186,332,936,15424,292479,338016,12342857,47328,3782,12342857,191403,1045,206401,1114207,1.888707452,0.529462622
456778645,862731731,4463811,866469,1388555,908891,233975,373,4392824,150997,115,1041,23966,358710,391887,13425505,60681,12741,13425505,247995,763,236874,962836,1.88873044,0.529456178
455711303,860730690,4657230,893650,1498881,957147,251371,212,4679118,158505,135,2079,24282,344999,381095,14135043,54485,6925,14135043,268380,1177,252173,1127230,1.888763093,0.529447025
457618406,864389750,4389830,912261,1529440,971679,252840,225,4337659,173088,230,1152,22410,369590,390770,14469242,148132,13436,14469242,265609,1390,261338,1128147,1.888887638,0.529412115
457092303,863512526,4681785,774534,1301402,1077667,185657,362,4836614,136067,155,1457,20809,314065,336221,12372621,56130,7351,12372621,212700,970,207194,1013533,1.889142566,0.529340675
456403579,862284788,4249359,934390,1425796,799473,251796,147,3988546,169884,120,1903,27291,381766,408074,12563517,53588,9993,12563517,219727,494,211688,833119,1.8893033,0.52929564
456641467,862735184,4638703,813665,1433801,981523,231452,540,4503827,140963,165,1192,17186,331138,355635,12831497,60886,18220,12831497,212415,1183,198843,1077520,1.889305388,0.529295055
456107704,861838341,4062977,990949,1568002,1006143,274144,206,4166010,190310,228,1806,38258,405777,438592,15800063,48416,4840,15800063,273435,500,278525,1113003,1.889550063,0.529226518
457368819,864234143,4325116,878029,1506513,1142962,237622,237,4328770,167288,205,991,19466,361183,404601,13594001,42668,5137,13594001,250310,1857,258330,1063492,1.889578185,0.529218641
457794261,865045981,4693400,817139,1525068,1276923,233838,560,4614625,157556,160,1973,36938,368770,421656,13605564,68876,7970,13605564,201685,1978,217408,1137930,1.889595512,0.529213789
456259536,862182274,4765980,849212,1436980,959866,228668,115,4613235,148846,255,1332,27885,358830,405468,16752656,51012,7663,16752656,262018,369,262150,955137,1.889675077,0.529191506
